,Ticker,Date,Price,Shares Outstanding,Market Cap,EV,EBITDA,EV/EBITDA,D/E,BV/Share,Total Cash,Total Liabilities,Total Revenue,Operating Cash Flow,BS Recent Date,CF Recent Date,IS Recent Date
1257,SAY.V,"04/20/2020, 06:57:52",0.02,182260000.0,3650000.0,5570000.0,0.0,0.0,0,0.0,436.0,5022.0,11011.0,-576.0,2019-09-30,2019-09-30,2019-09-30
1258,SB.V,"04/20/2020, 06:58:13",0.06,38330000.0,2300000.0,2009999.9999999998,0.0,0.0,0.0,0.0,437.0,566.0,0.0,-421.0,2018-12-31,2018-12-31,2018-12-31
1259,SBM.V,"04/20/2020, 06:58:33",0.3,226160000.0,67850000.0,66060000.0,0,0,0.0,0.0,3735.0,2067.0,135.0,-3559.0,2019-10-31,2019-10-31,2019-10-31
1260,SBTC-P.V,"04/20/2020, 06:58:53",0.04,11620000.0,0.0,0.0,0,0,0,0.0,640.0,43.0,0.0,-77.0,2019-03-31,2019-03-31,2019-03-31
1261,SBW.V,"04/20/2020, 06:59:12",0.075,133820000.0,10040000.0,10380000.0,-1610000.0,0.0,0.0,0.0,3331.0,9158.0,0.0,-1944.0,2019-01-31,2019-01-31,2019-01-31
1262,SC-H.V,"04/20/2020, 06:59:33",0.05,73940000.0,3700000.0,3690000.0,0,0,0,0.0,0.0,704.0,0.0,1.0,2018-12-31,2018-12-31,2018-12-31
1263,SCD.V,"04/20/2020, 06:59:55",0.05,32979999.999999996,1650000.0,1220000.0,0,0,0,0.0,499.0,390.0,17.0,67.0,2019-10-31,2019-10-31,2019-10-31
1264,SCH-P.V,"04/20/2020, 07:00:15",0.05,4750000.0,0.0,0.0,0,0,0,0.0,271.0,31.0,0.0,-57.0,2018-12-31,2018-12-31,2018-12-31
1265,SCLT.V,"04/20/2020, 07:00:35",0.03,24930000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1266,SCOT.V,"04/20/2020, 07:00:55",0.215,88310000.0,18990000.0,18220000.0,0,0,0,0.0,182.0,840.0,0.0,-275.0,2019-08-31,2019-08-31,2019-08-31
1267,SCPO-UN.V,"04/20/2020, 07:01:15",8.75,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1268,SCR.V,"04/20/2020, 07:01:37",0.41,357060000.0,146400000.0,143050000.0,-13170000.0,0.0,0.0,0.0,4035.0,7443.0,31121.0,-5396.0,2019-08-31,2019-08-31,2019-08-31
1269,SCT.V,"04/20/2020, 07:01:57",0.195,11950000.0,2330000.0,3050000.0,0.0,0.0,0.0,0.0,142.0,1310.0,976.0,-939.0,2019-03-31,2019-03-31,2019-03-31
1270,SCZ.V,"04/20/2020, 07:02:17",0.115,210790000.0,24240000.0,32250000.0,-4260000.0,0.0,0,0.0,18.0,21821.0,13151.0,423.0,2018-12-31,2018-12-31,2018-12-31
1271,SDC.V,"04/20/2020, 07:02:38",0.035,55730000.0,1950000.0,1920000.0,0,0,0,0.0,101.0,138.0,0.0,-109.0,2019-03-31,2019-03-31,2019-03-31
1272,SDI.V,"04/20/2020, 07:02:58",0.09,132050000.00000001,11880000.0,23250000.0,3420000.0,0.0,0.0,0.0,321.0,16628.0,23697.0,1679.0,2019-12-31,2019-12-31,2019-12-31
1273,SDR.V,"04/20/2020, 07:03:18",0.18,33320000.0,6000000.0,6500000.0,0.0,0.0,0,0.0,0.0,1533.0,29.0,-87.0,2018-12-31,2018-12-31,2018-12-31
1274,SEB.V,"04/20/2020, 07:03:38",0.095,165760000.0,15750000.0,36290000.0,-3560000.0,0.0,0,0.0,750.0,55667.0,77079.0,-1765.0,2018-11-30,2018-11-30,2018-11-30
1275,SEI.V,"04/20/2020, 07:03:58",0.065,120590000.0,8220000.000000001,8380000.000000001,0,0,0,0.0,173.0,5403.0,0.0,-343.0,2019-12-31,2019-12-31,2019-12-31
1276,SFI.V,"04/20/2020, 07:04:18",0.38,79230000.0,30110000.0,41070000.0,0.0,0.0,0.0,0.0,583.0,15006.0,9640.0,5334.0,2019-10-31,2019-10-31,2019-10-31
1277,SFR.V,"04/20/2020, 07:04:38",0.25,821110000.0,205280000.0,207240000.0,-12850000.0,0.0,0.0,0.0,4077.0,1147.0,0.0,-13592.0,2019-06-30,2019-06-30,2019-06-30
1278,SFT.V,"04/20/2020, 07:04:58",0.01,39850000.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,194.0,26.0,-85.0,2018-12-31,2018-12-31,2018-12-31
1279,SFX.V,"04/20/2020, 07:05:19",0.01,126180000.0,1260000.0,0.0,0,0,0,0.0,1010.0,531.0,20.0,-993.0,2019-02-28,2019-02-28,2019-02-28
1280,SGC.V,"04/20/2020, 07:05:39",0.055,69530000.0,3820000.0,2570000.0,0,0,0,0.0,3484.0,704.0,0.0,-1642.0,2019-06-30,2019-06-30,2019-06-30
1281,SGE.V,"04/20/2020, 07:06:01",1.56,4320000.0,6740000.0,-4980000.0,0,0,0,0.0,11717.0,515.0,695.0,6573.0,2019-12-31,2019-12-31,2019-12-31
1282,SGI.V,"04/20/2020, 07:06:22",0.7,96980000.0,67890000.0,53000000.0,-4220000.0,0.0,0.0,0.0,22232.0,69453.0,115583.0,15887.0,2019-12-31,2019-12-31,2019-12-31
1283,SGMA.V,"04/20/2020, 07:06:43",1.89,68880000.0,130180000.0,132310000.0,-3970000.0,0.0,0.0,0.0,4161.0,7695.0,0.0,-3472.0,2018-12-31,2018-12-31,2018-12-31
1284,SGN.V,"04/20/2020, 07:07:06",0.075,62470000.0,4690000.0,1500000.0,-1550000.0,0.0,0,0.0,1100.0,11811.0,9824.0,2498.0,2018-12-31,2018-12-31,2018-12-31
1285,SGU.V,"04/20/2020, 07:07:26",0.05,108360000.0,5420000.0,5500000.0,0.0,0.0,0.0,0.0,267.0,2111.0,0.0,-125.0,2019-10-31,2019-10-31,2019-10-31
1286,SGZ.V,"04/20/2020, 07:07:46",0.04,123200000.0,4930000.0,4600000.0,0,0,0.0,0.0,15.0,270.0,0.0,-288.0,2019-06-30,2019-06-30,2019-06-30
1287,SHL.V,"04/20/2020, 07:08:06",0.035,108710000.0,3800000.0,4000000.0,0.0,0.0,0.0,0.0,24.0,541.0,0.0,-514.0,2019-04-30,2019-04-30,2019-04-30
1288,SHM.V,"04/20/2020, 07:08:26",0.01,43790000.0,0.0,0.0,0.0,0.0,0,0.0,70.0,869.0,40.0,-100.0,2018-12-31,2018-12-31,2018-12-31
1289,SHRP-P.V,"04/20/2020, 07:08:49",0.05,6380000.0,0.0,0.0,0,0,0,0.0,389.0,4.0,0.0,-79.0,2019-06-30,2019-06-30,2019-06-30
1290,SIC.V,"04/20/2020, 07:09:09",0.095,113990000.0,10830000.0,7930000.0,-2680000.0,0.0,0,0.0,2578.0,78.0,0.0,-3112.0,2019-06-30,2019-06-30,2019-06-30
1291,SIE.V,"04/20/2020, 07:09:30",0.05,62730000.0,3140000.0,2790000.0,0,0,0,0.0,468.0,916.0,0.0,-419.0,2019-12-31,2019-12-31,2019-12-31
1292,SIM.V,"04/20/2020, 07:09:50",0.17,124770000.0,21210000.0,23750000.0,-9700000.0,0.0,0.0,0.0,2420.0,8754.0,14221.0,-2996.0,2018-12-31,2018-12-31,2018-12-31
1293,SIR.V,"04/20/2020, 07:10:11",0.15,108950000.0,16340000.0,16920000.0,-1070000.0,0.0,0.0,0.0,373.0,177.0,0.0,-716.0,2019-02-28,2019-02-28,2019-02-28
1294,SJR-A.V,"04/20/2020, 07:10:31",23.69,22370000.0,11250000000.0,18020000000.0,2020000000.0,0.0,0.0,0.0,1446000.0,9361000.0,5340000.0,1568000.0,2019-08-31,2019-08-31,2019-08-31
1295,SKE.V,"04/20/2020, 07:10:52",0.95,164600000.0,156370000.0,107100000.0,-14590000.0,0.0,0.0,0.0,1092.0,5988.0,0.0,-15114.0,2018-12-31,2018-12-31,2018-12-31
1296,SKP.V,"04/20/2020, 07:11:13",0.03,110560000.0,3320000.0,2100000.0,-4470000.0,0.0,0,0.0,533.0,275.0,0.0,-6123.0,2018-12-31,2018-12-31,2018-12-31
1297,SKRR.V,"04/20/2020, 07:11:35",0.3,17970000.0,5390000.0,3960000.0,0,0,0,0.0,194.0,995.0,0.0,-114.0,2019-04-30,2019-04-30,2019-04-30
1298,SKYG.V,"04/20/2020, 07:11:56",0.075,22500000.0,1690000.0,1690000.0,0.0,0.0,0,0.0,595.0,168.0,0.0,-861.0,2019-06-30,2019-06-30,2019-06-30
1299,SLL.V,"04/20/2020, 07:12:16",0.62,88590000.0,54930000.0,56950000.0,0,0,0.0,0.0,6849.0,6014.0,0.0,-4268.0,2019-06-30,2019-06-30,2019-06-30
1300,SMD.V,"04/20/2020, 07:12:36",0.4,96570000.0,38630000.0,43950000.0,-1950000.0,0.0,0.0,0.0,19222.0,4515.0,0.0,-2083.0,2019-12-31,2019-12-31,2019-12-31
1301,SME.V,"04/20/2020, 07:12:56",0.19,216340000.0,41100000.0,34550000.0,-2940000.0,0.0,0,0.0,5779.0,5929.0,445.0,-1715.0,2018-12-31,2018-12-31,2018-12-31
1302,SML.V,"04/20/2020, 07:13:16",0.045,23260000.0,1050000.0,2350000.0,0.0,0.0,0.0,0.0,45.0,4418.0,3700.0,-93.0,2019-08-31,2019-08-31,2019-08-31
1303,SMM.V,"04/20/2020, 07:13:37",0.01,48250000.0,0.0,0.0,0.0,0.0,0,0.0,30.0,430.0,0.0,-51.0,2018-12-31,2018-12-31,2018-12-31
1304,SMN.V,"04/20/2020, 07:13:57",0.165,32439999.999999996,5350000.0,4990000.0,0.0,0.0,0,0.0,412.0,28.0,0.0,-779.0,2019-11-30,2019-11-30,2019-11-30
1305,SMO.V,"04/20/2020, 07:14:18",0.125,39790000.0,4970000.0,4990000.0,0,0,0,0.0,732.0,1034.0,0.0,-1687.0,2018-12-31,2018-12-31,2018-12-31
1306,SMP.V,"04/20/2020, 07:14:38",0.5,42580000.0,21290000.0,20780000.0,0,0,0,0.0,390.0,249.0,0.0,-124.0,2019-10-31,2019-10-31,2019-10-31
1307,SMR.V,"04/20/2020, 07:14:58",0.025,37940000.0,0.0,0.0,0,0,0.0,0.0,203.0,613.0,0.0,-588.0,2019-06-30,2019-06-30,2019-06-30
1308,SMS.V,"04/20/2020, 07:15:18",0.035,15780000.0,0.0,1900000.0,0.0,0.0,0.0,0.0,276.0,3556.0,15931.0,661.0,2019-08-31,2019-08-31,2019-08-31
1309,SMY.V,"04/20/2020, 07:15:38",0.04,230730000.0,9230000.0,10010000.0,0.0,0.0,0.0,0.0,228.0,2476.0,0.0,-614.0,2019-11-30,2019-11-30,2019-11-30
1310,SNF.V,"04/20/2020, 07:15:58",0.085,40520000.0,3440000.0,0.0,0,0,0,0.0,3535.0,1004.0,14515.0,546.0,2018-12-31,2018-12-31,2018-12-31
1311,SNG.V,"04/20/2020, 07:16:20",0.09,74750000.0,6730000.0,6460000.0,0.0,0.0,0.0,0.0,338.0,154.0,0.0,-343.0,2019-12-31,2019-12-31,2019-12-31
1312,SNM.V,"04/20/2020, 07:16:41",0.04,2160000000.0,86430000.0,263260000.0,36290000.0,0.0,0.0,0.0,15530.0,226879.0,70291.0,14629.0,2019-12-31,2019-12-31,2019-12-31
1313,SNS.V,"04/20/2020, 07:17:02",0.015,88560000.0,1330000.0,4080000.0,-4019999.9999999995,0.0,0.0,0.0,4848.0,5258.0,20066.0,4702.0,2018-12-31,2018-12-31,2018-12-31
1314,SNV.V,"04/20/2020, 07:17:22",0.045,97000000.0,4370000.0,3910000.0,0,0,0,0.0,26.0,1905.0,0.0,-1700.0,2018-12-31,2018-12-31,2018-12-31
1315,SOC.V,"04/20/2020, 07:17:42",0.035,70930000.0,2480000.0,2430000.0,0,0,0,0.0,166.0,5.0,0.0,-199.0,2019-01-31,2019-01-31,2019-01-31
1316,SOCK.V,"04/20/2020, 07:18:02",0.065,45470000.0,2960000.0,2740000.0,0.0,0.0,0,0.0,197.0,79.0,0.0,-255.0,2019-12-31,2019-12-31,2019-12-31
1317,SOI.V,"04/20/2020, 07:18:23",0.115,171720000.0,19750000.0,14690000.0,-1060000.0,0.0,0,0.0,352.0,1386.0,0.0,-1064.0,2019-06-30,2019-06-30,2019-06-30
1318,SOIL.V,"04/20/2020, 07:18:43",0.11,234570000.0,25800000.0,45790000.0,8420000.0,0.0,0.0,0.0,172.0,21847.0,4523.0,-142.0,2018-12-31,2018-12-31,2018-12-31
1319,SOLR.V,"04/20/2020, 07:19:04",0.025,217370000.0,5430000.0,6140000.0,-2720000.0,0.0,0,0.0,77.0,8285.0,1983.0,-1747.0,2018-12-31,2018-12-31,2018-12-31
1320,SOO-P.V,"04/20/2020, 07:19:26",0.12,0,0.0,0.0,0,0,0,0,114.0,21.0,0.0,-46.0,2019-08-31,2019-08-31,2019-08-31
1321,SOU.V,"04/20/2020, 07:19:47",0.015,223770000.0,3360000.0,29050000.0,0.0,0.0,0.0,0.0,2334.0,36018.0,1646.0,-1591.0,2018-12-31,2018-12-31,2018-12-31
1322,SPA.V,"04/20/2020, 07:20:07",0.085,238630000.0,20280000.0,19610000.0,0.0,0.0,0.0,0.0,1538.0,1376.0,0.0,-639.0,2018-12-31,2018-12-31,2018-12-31
1323,SPD.V,"04/20/2020, 07:20:28",0.08,28610000.0,2290000.0,2020000.0,0.0,0.0,0,0.0,268.0,291.0,0.0,-187.0,2019-12-31,2019-12-31,2019-12-31
1324,SPDR.V,"04/20/2020, 07:20:49",0.02,43220000.0,0.0,1540000.0,-1030000.0,0.0,0.0,0.0,29.0,12.0,0.0,-35.0,2018-12-31,2018-12-31,2018-12-31
1325,SPI.V,"04/20/2020, 07:21:11",0.025,196180000.0,4900000.0,4019999.9999999995,-1590000.0,0.0,0.0,0.0,1945.0,2452.0,114.0,-903.0,2018-12-31,2018-12-31,2018-12-31
1326,SPN.V,"04/20/2020, 07:21:31",0.01,226160000.0,2260000.0,1300000.0,-2140000.0,0.0,0.0,0.0,1594.0,3500.0,12151.0,314.0,2018-12-31,2018-12-31,2018-12-31
1327,SPOT.V,"04/20/2020, 07:21:54",0.165,94720000.0,15630000.0,7580000.0,-1300000.0,0.0,0.0,0.0,640.0,32.0,0.0,-83.0,2018-05-31,2018-05-31,2018-05-31
1328,SPP.V,"04/20/2020, 07:22:14",0.045,134560000.0,6060000.0,8020000.0,0.0,0.0,0,0.0,4.0,3832.0,8497.0,-664.0,2018-12-31,2018-12-31,2018-12-31
1329,SPS-A.V,"04/20/2020, 07:22:35",4.47,8550000.0,38210000.0,81060000.0,12040000.0,0.0,0.0,0.0,558.0,39639.0,122593.0,9975.0,2019-08-31,2019-08-31,2019-08-31
1330,SPX.V,"04/20/2020, 07:22:56",0.02,67280000.0,1350000.0,1070000.0,-1650000.0,0.0,0,0.0,364.0,2446.0,0.0,-273.0,2019-07-31,2019-07-31,2019-07-31
1331,SQD.V,"04/20/2020, 07:23:16",0.1,276790000.0,27680000.0,31060000.0,-7100000.0,0.0,0,0.0,3444.0,4743.0,1891.0,-5634.0,2019-09-30,2019-09-30,2019-09-30
1332,SQG.V,"04/20/2020, 07:23:37",0.01,148900000.0,1490000.0,2029999.9999999998,0,0,0.0,0.0,101.0,638.0,-9992.0,-166.0,2018-12-31,2018-12-31,2018-12-31
1333,SR.V,"04/20/2020, 07:23:58",0.21,31150000.0,6540000.0,5330000.0,0,0,0,0.0,1209.0,55.0,0.0,-1719.0,2019-12-31,2019-12-31,2019-12-31
1334,SRA.V,"04/20/2020, 07:24:18",0.01,72460000.0,0.0,0.0,0,0,0.0,0.0,0.0,637.0,0.0,72.0,2019-09-30,2019-09-30,2019-09-30
1335,SRC.V,"04/20/2020, 07:24:37",0.04,42190000.0,1690000.0,1310000.0,0,0,0,0.0,7.0,323.0,0.0,-955.0,2018-12-31,2018-12-31,2018-12-31
1336,SRE.V,"04/20/2020, 07:24:57",0.025,63420000.0,1590000.0,1570000.0,0,0,0,0.0,553.0,356.0,0.0,-736.0,2019-04-30,2019-04-30,2019-04-30
