,Ticker,Date,Price,Shares Outstanding,Market Cap,EV,EBITDA,EV/EBITDA,D/E,BV/Share,Total Cash,Total Liabilities,Total Revenue,Operating Cash Flow,BS Recent Date,CF Recent Date,IS Recent Date
1690,RY-PR-E.TO,"04/22/2020, 10:42:04",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1691,RY-PR-F.TO,"04/22/2020, 10:42:21",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1692,RY-PR-G.TO,"04/22/2020, 10:42:37",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1693,RY-PR-H.TO,"04/22/2020, 10:42:52",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1694,RY-PR-J.TO,"04/22/2020, 10:43:09",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1695,RY-PR-M.TO,"04/22/2020, 10:43:25",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1696,RY-PR-N.TO,"04/22/2020, 10:43:42",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1697,RY-PR-O.TO,"04/22/2020, 10:43:57",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1698,RY-PR-P.TO,"04/22/2020, 10:44:13",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1699,RY-PR-Q.TO,"04/22/2020, 10:44:28",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1700,RY-PR-R.TO,"04/22/2020, 10:44:43",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1701,RY-PR-S.TO,"04/22/2020, 10:44:59",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1702,RY-PR-W.TO,"04/22/2020, 10:45:15",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1703,RY-PR-Z.TO,"04/22/2020, 10:45:31",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1704,S.TO,"04/22/2020, 10:45:47",0.105,397280000.0,41710000.0,604010000.0,-20200000.0,0.0,0.0,0.0,166100.0,1016000.0,137600.0,-1500.0,2019-12-31,2019-12-31,2019-12-31
1705,S-WT.TO,"04/22/2020, 10:46:03",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1706,SAM.TO,"04/22/2020, 10:46:19",0.12,49650000.0,5960000.0,7740000.0,0.0,0.0,0.0,0.0,2549.0,17969.0,32795.0,-8.0,2019-04-30,2019-04-30,2019-04-30
1707,SAP.TO,"04/22/2020, 10:46:35",35.35,407960000.0,14420000000.0,18580000000.0,1370000000.0,0.0,0.0,0.0,112700.0,4465100.0,13501900.0,884500.0,2019-03-31,2019-03-31,2019-03-31
1708,SAU.TO,"04/22/2020, 10:46:51",0.015,726760000.0,10900000.0,10770000.0,0,0,0,0.0,129.0,6790.0,0.0,-275.0,2019-12-31,2019-12-31,2019-12-31
1709,SBB.TO,"04/22/2020, 10:47:07",1.69,296900000.0,501760000.0,459150000.0,-4810000.0,0.0,0.0,0.0,26235.0,43831.0,0.0,-3140.0,2019-12-31,2019-12-31,2019-12-31
1710,SBC.TO,"04/22/2020, 10:47:23",7.23,10980000.0,79380000.0,-45480000.0,0,0,0.0,0.0,0.0,89192.0,27548.0,-10534.0,2019-12-31,2019-12-31,2019-12-31
1711,SBC-PR-A.TO,"04/22/2020, 10:47:39",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1712,SBI.TO,"04/22/2020, 10:47:55",1.2,58910000.0,77010000.0,63410000.0,16940000.0,0.0,0.0,0.0,14235.0,27806.0,59948.0,18507.0,2019-12-31,2019-12-31,2019-12-31
1713,SBN.TO,"04/22/2020, 10:48:11",3.0,0.0,2670000.0,-2950000.0,0,0,0.0,0.0,0.0,8968.0,1462.0,1539.0,2019-12-31,2019-12-31,2019-12-31
1714,SBN-PR-A.TO,"04/22/2020, 10:48:27",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1715,SBR.TO,"04/22/2020, 10:48:43",0.115,672140000.0,77300000.0,242970000.0,2000000.0,0.0,0,0.0,5444.0,177093.0,19566.0,5172.0,2019-12-31,2019-12-31,2019-12-31
1716,SBT.TO,"04/22/2020, 10:48:58",8.71,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1717,SBT-B.TO,"04/22/2020, 10:49:15",11.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1718,SBT-U.TO,"04/22/2020, 10:49:33",8.34,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1719,SCAD.TO,"04/22/2020, 10:49:49",16.49,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1720,SCL.TO,"04/22/2020, 10:50:06",1.79,70160000.0,125590000.0,551800000.0,95540000.0,0.0,0.0,0.0,98218.0,861138.0,1489489.0,54163.0,2019-12-31,2019-12-31,2019-12-31
1721,SCU.TO,"04/22/2020, 10:50:22",0.74,20390000.0,15090000.0,71750000.0,-2430000.0,0.0,0.0,0.0,11458.0,82179.0,27037.0,1001.0,2019-12-31,2019-12-31,2019-12-31
1722,SCY.TO,"04/22/2020, 10:50:38",0.07,312480000.0,21870000.0,21690000.0,-1950000.0,0.0,0,0.0,115.0,538.0,0.0,-1130.0,2019-12-31,2019-12-31,2019-12-31
1723,SDY.TO,"04/22/2020, 10:50:54",2.39,54460000.0,130150000.0,149850000.0,30010000.0,0.0,0.0,0.0,0.0,43183.0,130236.0,46598.0,2019-12-31,2019-12-31,2019-12-31
1724,SEA.TO,"04/22/2020, 10:51:10",17.68,65120000.00000001,1140000000.0,1090000000.0,-13340000.0,0.0,0.0,0.0,15939.0,34349.0,0.0,-10896.0,2019-12-31,2019-12-31,2019-12-31
1725,SEC.TO,"04/22/2020, 10:51:25",106.5,2650000.0,282480000.0,-1990000000.0,0,0,0.0,0.0,0.0,1942344.0,192130.0,-74563.0,2019-12-31,2019-12-31,2019-12-31
1726,SEED.TO,"04/22/2020, 10:51:42",5.95,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1727,SES.TO,"04/22/2020, 10:51:57",0.95,156980000.0,148640000.0,666980000.0,137970000.0,0.0,0.0,0.0,8854.0,835007.0,3072480.0,196605.0,2019-12-31,2019-12-31,2019-12-31
1728,SEV.TO,"04/22/2020, 10:52:12",0.025,482640000.0,12070000.0,18720000.0,-9980000.0,0.0,0,0.0,932.0,11238.0,4221.0,-8773.0,2018-12-31,2018-12-31,2018-12-31
1729,SFC.TO,"04/22/2020, 10:52:27",6.35,147800000.0,938530000.0,-129080000.00000001,274160000.0,0.0,0.0,0.0,309.0,432190.0,5863.0,-1666.0,2019-03-31,2019-03-31,2019-03-31
1730,SFC-WT.TO,"04/22/2020, 10:52:44",0.3,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1731,SFD.TO,"04/22/2020, 10:52:59",0.5,64410000.0,32200000.000000004,27360000.0,5770000.0,0.0,0.0,0.0,6640.0,4008.0,11976.0,4078.0,2019-12-31,2019-12-31,2019-12-31
1732,SFIX.TO,"04/22/2020, 10:53:17",20.86,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1733,SGQ.TO,"04/22/2020, 10:53:33",0.09,272700000.0,24540000.0,177760000.0,44830000.0,0.0,0,0.0,6959.0,275746.0,103804.0,40420.0,2018-12-31,2018-12-31,2018-12-31
1734,SGY.TO,"04/22/2020, 10:53:50",0.25,326330000.0,81580000.0,507180000.0,183780000.0,0.0,0.0,0.0,0.0,754547.0,398652.0,149417.0,2019-12-31,2019-12-31,2019-12-31
1735,SGY-DB.TO,"04/22/2020, 10:54:06",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1736,SGY-DB-A.TO,"04/22/2020, 10:54:21",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1737,SHLE.TO,"04/22/2020, 10:54:36",0.11,60950000.0,6700000.0,243160000.0,17000000.0,0.0,0.0,0.0,0.0,297356.0,332956.0,35781.0,2019-12-31,2019-12-31,2019-12-31
1738,SHOP.TO,"04/22/2020, 10:54:52",871.0,104520000.0,101410000000.0,101120000000.0,-112960000.0,0.0,0.0,0.0,2455194.0,473745.0,1578173.0,70615.0,2019-12-31,2019-12-31,2019-12-31
1739,SHZ.TO,"04/22/2020, 10:55:08",7.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1740,SIA.TO,"04/22/2020, 10:55:23",11.98,66840000.0,800730000.0,1820000000.0,129160000.0,0.0,0.0,0.0,20776.0,1162115.0,669733.0,85919.0,2019-12-31,2019-12-31,2019-12-31
1741,SID.TO,"04/22/2020, 10:55:40",22.13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1742,SII.TO,"04/22/2020, 10:55:57",3.4,253800000.0,830200000.0,704350000.0,31570000.0,0.0,0.0,0.0,94342.0,69622.0,82870.0,41674.0,2019-12-31,2019-12-31,2019-12-31
1743,SIL.TO,"04/22/2020, 10:56:12",9.0,123630000.0,1110000000.0,782480000.0,-58620000.0,0.0,0.0,0.0,110384.0,5494.0,0.0,-54226.0,2019-12-31,2019-12-31,2019-12-31
1744,SINT.TO,"04/22/2020, 10:56:29",15.52,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1745,SIS.TO,"04/22/2020, 10:56:46",11.22,50470000.0,568750000.0,608820000.0,49620000.0,0.0,0.0,0.0,39696.0,168980.0,374340.0,30306.0,2019-12-31,2019-12-31,2019-12-31
1746,SJ.TO,"04/22/2020, 10:57:01",31.06,67470000.0,2100000000.0,2820000000.0,282700000.0,0.0,0.0,0.0,0.0,992755.0,2169023.0,89918.0,2019-12-31,2019-12-31,2019-12-31
1747,SJR-B.TO,"04/22/2020, 10:57:17",22.39,491030000.0,11500000000.0,17370000000.0,2020000000.0,0.0,0.0,0.0,1446000.0,9361000.0,5340000.0,1568000.0,2019-08-31,2019-08-31,2019-08-31
1748,SJR-PR-A.TO,"04/22/2020, 10:57:33",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1749,SJR-PR-B.TO,"04/22/2020, 10:57:49",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1750,SLF.TO,"04/22/2020, 10:58:06",44.03,584590000.0,25740000000.0,-45930000000.0,3660000000.0,0.0,0.0,0.0,0.0,272694000.0,39679000.0,2547000.0,2019-12-31,2019-12-31,2019-12-31
1751,SLF-PR-A.TO,"04/22/2020, 10:58:24",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1752,SLF-PR-B.TO,"04/22/2020, 10:58:40",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1753,SLF-PR-C.TO,"04/22/2020, 10:58:54",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1754,SLF-PR-D.TO,"04/22/2020, 10:59:10",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1755,SLF-PR-E.TO,"04/22/2020, 10:59:26",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1756,SLF-PR-G.TO,"04/22/2020, 10:59:42",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1757,SLF-PR-H.TO,"04/22/2020, 10:59:58",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1758,SLF-PR-I.TO,"04/22/2020, 11:00:14",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1759,SLF-PR-J.TO,"04/22/2020, 11:00:30",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1760,SLF-PR-K.TO,"04/22/2020, 11:00:46",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1761,SLR.TO,"04/22/2020, 11:01:02",0.27,58130000.0,16670000.000000002,7300000.0,-3170000.0,0.0,0.0,0.0,8442.0,401.0,408.0,-2639.0,2019-12-31,2019-12-31,2019-12-31
1762,SMC.TO,"04/22/2020, 11:01:18",0.045,60550000.0,2720000.0,-6980000.0,0,0,0,0.0,12291.0,564.0,0.0,-2557.0,2019-07-31,2019-07-31,2019-07-31
1763,SMF.TO,"04/22/2020, 11:01:33",3.57,334470000.0,1190000000.0,1190000000.0,248890000.0,0.0,0.0,0.0,98297.0,262373.0,475750.0,217238.0,2019-12-31,2019-12-31,2019-12-31
1764,SMT.TO,"04/22/2020, 11:01:49",1.0,162120000.0,162120000.0,262550000.0,63700000.0,0.0,0.0,0.0,42980.0,199428.0,229038.0,39587.0,2019-12-31,2019-12-31,2019-12-31
1765,SMU-UN.TO,"04/22/2020, 11:02:06",9.28,137070000.0,1270000000.0,2390000000.0,0,0,0.0,0.0,1698.0,1190223.0,142193.0,49812.0,2019-12-31,2019-12-31,2019-12-31
1766,SNC.TO,"04/22/2020, 11:02:22",22.75,175550000.0,4000000000.0,5390000000.0,388170000.0,0.0,0.0,0.0,1314070.0,7927297.0,9515610.0,-355273.0,2019-12-31,2019-12-31,2019-12-31
1767,SOLG.TO,"04/22/2020, 11:02:38",0.37,1920000000.0,675330000.0,680190000.0,-9560000.0,0.0,0.0,0.0,41746.0,0.0,0.0,-8639.0,2019-06-30,2019-06-30,2019-06-30
1768,SOP.TO,"04/22/2020, 11:02:54",0.03,215570000.0,6470000.0,7180000.0,0,0,0.0,0.0,112.0,3316.0,0.0,-1307.0,2018-12-31,2018-12-31,2018-12-31
1769,SOT-DB.TO,"04/22/2020, 11:03:10",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1770,SOT-UN.TO,"04/22/2020, 11:03:26",3.81,67880000.0,258620000.0,1290000000.0,92990000.0,0.0,0.0,0.0,6117.0,1082659.0,215520.0,49296.0,2019-12-31,2019-12-31,2019-12-31
1771,SOX.TO,"04/22/2020, 11:03:42",0.81,28070000.0,22840000.0,186080000.0,7520000.0,0.0,0.0,0.0,8207.0,450095.0,929152.0,-351.0,2019-12-31,2019-12-31,2019-12-31
1772,SOY.TO,"04/22/2020, 11:03:57",3.61,88300000.0,359680000.0,962850000.0,34350000.0,0.0,0.0,0.0,1498.0,710926.0,1190022.0,9809.0,2019-12-31,2019-12-31,2019-12-31
1773,SPB.TO,"04/22/2020, 11:04:12",9.05,174900000.0,1580000000.0,3420000000.0,546300000.0,0.0,0.0,0.0,31900.0,2599000.0,2852900.0,423200.0,2019-12-31,2019-12-31,2019-12-31
1774,SPG.TO,"04/22/2020, 11:04:28",1.43,51710000.0,76720000.0,196420000.0,24340000.0,0.0,0.0,0.0,252.0,161007.0,188591.0,2878.0,2019-12-31,2019-12-31,2019-12-31
1775,SPG-WT.TO,"04/22/2020, 11:04:43",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1776,SPPP.TO,"04/22/2020, 11:04:58",18.24,0,0,0.0,0,0,0,0,0.0,345.0,38829.0,-1453.0,2019-12-31,2019-12-31,2019-12-31
1777,SPPP-U.TO,"04/22/2020, 11:05:14",13.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1778,SRHI.TO,"04/22/2020, 11:05:29",0.28,34080000.0,9540000.0,44230000.0,-9890000.0,0.0,0.0,0.0,28399.0,47323.0,32700.0,-10789.0,2018-12-31,2018-12-31,2018-12-31
1779,SRHI-WT.TO,"04/22/2020, 11:05:45",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1780,SRT-U.TO,"04/22/2020, 11:06:02",6.07,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1781,SRT-UN.TO,"04/22/2020, 11:06:17",8.74,40460000.0,358420000.0,1180000000.0,0,0,0.0,0.0,2412.0,911653.0,141315.0,44478.0,2019-12-31,2019-12-31,2019-12-31
1782,SRU-UN.TO,"04/22/2020, 11:06:33",20.85,144040000.0,3530000000.0,8170000000.0,504090000.0,0.0,0.0,0.0,55374.0,4560715.0,806412.0,345611.0,2019-12-31,2019-12-31,2019-12-31
1783,SRV-UN.TO,"04/22/2020, 11:06:48",3.22,8380000.000000001,26970000.0,25910000.0,0,0,0,0.0,136.0,5414.0,10781.0,10101.0,2019-12-31,2019-12-31,2019-12-31
1784,SRX.TO,"04/22/2020, 11:07:04",1.13,121560000.0,137360000.0,264140000.0,61660000.0,0.0,0.0,0.0,0.0,194788.0,173422.0,68506.0,2019-12-31,2019-12-31,2019-12-31
1785,SSF-UN.TO,"04/22/2020, 11:07:20",6.37,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1786,SSL.TO,"04/22/2020, 11:07:35",9.83,174210000.0,1710000000.0,1710000000.0,56310000.0,0.0,0.0,0.0,17772.0,52279.0,89434.0,57339.0,2019-12-31,2019-12-31,2019-12-31
1787,SSL-WT.TO,"04/22/2020, 11:07:51",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1788,SSRM.TO,"04/22/2020, 11:08:07",23.45,123240000.0,2890000000.0,2430000000.0,222080000.0,0.0,0.0,0.0,570100.0,616153.0,606850.0,134198.0,2019-12-31,2019-12-31,2019-12-31
1789,STEP.TO,"04/22/2020, 11:08:23",0.36,66940000.0,24100000.0,276280000.0,62710000.0,0.0,0.0,0.0,7267.0,363216.0,668297.0,69941.0,2019-12-31,2019-12-31,2019-12-31
1790,STGO.TO,"04/22/2020, 11:08:39",0.9,44190000.0,39770000.0,70830000.0,-3880000.0,0.0,0.0,0.0,671.0,42372.0,0.0,-5627.0,2019-12-31,2019-12-31,2019-12-31
1791,STLC.TO,"04/22/2020, 11:08:55",5.4,88730000.0,479940000.0,573420000.0,82000000.0,0.0,0.0,0.0,257000.0,1144000.0,1841000.0,14000.0,2019-12-31,2019-12-31,2019-12-31
1792,STN.TO,"04/22/2020, 11:09:12",39.24,111740000.0,4380000000.0,5750000000.0,440300000.0,0.0,0.0,0.0,223500.0,2684400.0,4827300.0,0.0,2019-12-31,2019-12-31,2019-12-31
1793,STPL.TO,"04/22/2020, 11:09:28",19.74,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1794,SU.TO,"04/22/2020, 11:09:44",21.55,1530000000.0,32900000000.0,47520000000.0,12590000000.0,0.0,0.0,0.0,1960000.0,47393000.0,38344000.0,10421000.0,2019-12-31,2019-12-31,2019-12-31
1795,SUSA.TO,"04/22/2020, 11:10:00",21.32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1796,SVB.TO,"04/22/2020, 11:10:17",0.08,236330000.0,18910000.0,18490000.0,-3970000.0,0.0,0,0.0,1432.0,641.0,0.0,-4209.0,2019-10-31,2019-10-31,2019-10-31
1797,SVM.TO,"04/22/2020, 11:10:35",4.94,173400000.0,856610000.0,746270000.0,82280000.0,0.0,0.0,0.0,115277.0,85895.0,170519.0,67750.0,2019-03-31,2019-03-31,2019-03-31
1798,SVR.TO,"04/22/2020, 11:10:52",7.91,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1799,SVR-C.TO,"04/22/2020, 11:11:09",8.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1800,SW.TO,"04/22/2020, 11:11:24",13.55,36340000.0,492350000.0,421050000.0,5170000.0,0.0,0.0,0.0,75454.0,258015.0,713513.0,6862.0,2019-12-31,2019-12-31,2019-12-31
1801,SWH.TO,"04/22/2020, 11:11:42",0.3,93140000.0,27940000.0,29360000.0,-1700000.0,0.0,0.0,0.0,375.0,1760.0,2041.0,-922.0,2019-06-30,2019-06-30,2019-06-30
1802,SWP.TO,"04/22/2020, 11:11:58",2.7,9060000.0,24470000.0,79060000.0,5850000.0,0.0,0.0,0.0,6739.0,88381.0,97230.0,7448.0,2019-12-31,2019-12-31,2019-12-31
1803,SXI.TO,"04/22/2020, 11:12:13",0.19,39470000.0,7500000.0,21510000.0,0.0,0.0,0.0,0.0,499.0,15976.0,2879.0,-290.0,2019-06-30,2019-06-30,2019-06-30
1804,SXP.TO,"04/22/2020, 11:12:29",1.64,28130000.0,46130000.0,122510000.0,20530000.0,0.0,0.0,0.0,2223.0,103176.0,191669.0,20181.0,2019-12-31,2019-12-31,2019-12-31
1805,SYLD.TO,"04/22/2020, 11:12:45",16.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1806,SZLS.TO,"04/22/2020, 11:13:01",0.12,276350000.0,33159999.999999996,22200000.0,-4550000.0,0.0,0,0.0,106.0,7323.0,185.0,-3291.0,2018-12-31,2018-12-31,2018-12-31
1807,T.TO,"04/22/2020, 11:13:17",21.83,1270000000.0,27770000000.0,44670000000.0,4870000000.0,0.0,0.0,0.0,535000.0,27316000.0,14589000.0,3927000.0,2019-12-31,2019-12-31,2019-12-31
1808,TA.TO,"04/22/2020, 11:13:34",7.48,277080000.0,2069999999.9999998,7220000000.0,861000000.0,0.0,0.0,0.0,411000.0,5446000.0,2347000.0,849000.0,2019-12-31,2019-12-31,2019-12-31
1809,TA-PR-D.TO,"04/22/2020, 11:13:50",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1810,TA-PR-E.TO,"04/22/2020, 11:14:06",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1811,TA-PR-F.TO,"04/22/2020, 11:14:21",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1812,TA-PR-H.TO,"04/22/2020, 11:14:37",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1813,TA-PR-J.TO,"04/22/2020, 11:14:53",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1814,TAO.TO,"04/22/2020, 11:15:08",0.1,85420000.0,8540000.0,-31270000.0,3890000.0,0.0,0.0,0.0,1892.0,21046.0,33237.0,12067.0,2019-03-31,2019-03-31,2019-03-31
1815,TBL.TO,"04/22/2020, 11:15:25",0.84,111520000.0,93680000.0,261490000.0,51170000.0,0.0,0.0,0.0,0.0,255338.0,1299122.0,42224.0,2019-12-31,2019-12-31,2019-12-31
1816,TC.TO,"04/22/2020, 11:15:41",73.6,10620000.0,761830000.0,879200000.0,47720000.0,0.0,0.0,0.0,20393.0,331724.0,337145.0,40381.0,2019-12-31,2019-12-31,2019-12-31
1817,TCL-A.TO,"04/22/2020, 11:15:59",11.09,73050000.0,959180000.0,2069999999.9999998,472900000.0,0.0,0.0,0.0,213700.0,2090600.0,3038800.0,431600.0,2019-10-31,2019-10-31,2019-10-31
1818,TCL-B.TO,"04/22/2020, 11:16:15",11.05,13980000.0,993770000.0,2040000000.0,472900000.0,0.0,0.0,0.0,213700.0,2090600.0,3038800.0,431600.0,2019-10-31,2019-10-31,2019-10-31
1819,TCLB.TO,"04/22/2020, 11:16:29",11.05,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1820,TCN.TO,"04/22/2020, 11:16:45",7.61,194020000.0,1480000000.0,1980000000.0,194420000.0,0.0,0.0,0.0,8908.0,641107.0,39895.0,-44301.0,2019-12-31,2019-12-31,2019-12-31
1821,TCN-DB-U.TO,"04/22/2020, 11:17:03",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1822,TCS.TO,"04/22/2020, 11:17:18",19.7,13080000.0,257740000.0,270060000.0,6940000.0,0.0,0.0,0.0,14913.0,45947.0,76449.0,4100.0,2019-04-30,2019-04-30,2019-04-30
1823,TCSB.TO,"04/22/2020, 11:17:35",15.15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1824,TCT-UN.TO,"04/22/2020, 11:17:51",6.2,1290000.0,8020000.0,-5380000.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1825,TCW.TO,"04/22/2020, 11:18:07",0.51,266730000.00000003,136030000.0,194750000.0,26020000.0,0.0,0.0,0.0,7202.0,185414.0,636071.0,28627.0,2019-12-31,2019-12-31,2019-12-31
1826,TD.TO,"04/22/2020, 11:18:22",54.9,1810000000.0,99320000000.0,-32909999999.999996,0,0,0,0.0,0.0,1327589000.0,40729000.0,271000.0,2019-10-31,2019-10-31,2019-10-31
1827,TD-PF-A.TO,"04/22/2020, 11:18:38",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1828,TD-PF-B.TO,"04/22/2020, 11:18:53",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1829,TD-PF-C.TO,"04/22/2020, 11:19:09",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1830,TD-PF-D.TO,"04/22/2020, 11:19:26",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1831,TD-PF-E.TO,"04/22/2020, 11:19:42",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1832,TD-PF-F.TO,"04/22/2020, 11:19:57",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1833,TD-PF-G.TO,"04/22/2020, 11:20:13",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1834,TD-PF-H.TO,"04/22/2020, 11:20:29",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1835,TD-PF-I.TO,"04/22/2020, 11:20:45",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1836,TD-PF-J.TO,"04/22/2020, 11:21:02",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1837,TD-PF-K.TO,"04/22/2020, 11:21:17",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1838,TD-PF-L.TO,"04/22/2020, 11:21:34",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1839,TD-PF-M.TO,"04/22/2020, 11:21:50",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1840,TDB.TO,"04/22/2020, 11:22:06",15.21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1841,TEC.TO,"04/22/2020, 11:22:23",17.58,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1842,TECK-A.TO,"04/22/2020, 11:22:38",14.43,7770000.0,5530000000.0,15010000000.0,2810000000.0,0.0,0.0,0.0,1026000.0,17276000.0,11934000.0,3484000.0,2019-12-31,2019-12-31,2019-12-31
1843,TECK-B.TO,"04/22/2020, 11:22:53",10.49,539530000.0,5780000000.0,12610000000.0,2810000000.0,0.0,0.0,0.0,1026000.0,17276000.0,11934000.0,3484000.0,2019-12-31,2019-12-31,2019-12-31
1844,TEI.TO,"04/22/2020, 11:23:11",0.01,145130000.0,1450000.0,28780000.0,2130000.0,0.0,0.0,0.0,0.0,73985.0,15147.0,65.0,2018-12-31,2018-12-31,2018-12-31
1845,TEV.TO,"04/22/2020, 11:23:27",3.08,113280000.0,348890000.0,1190000000.0,192000000.0,0.0,0.0,0.0,22000.0,1438000.0,2323000.0,128000.0,2019-12-31,2019-12-31,2019-12-31
